#uwb_timestamp  uwb_distance imu_timestamp imu_yaw
1616394391.319 9.6 1616394391.321953 -0.218864288159
1616394391.418 9.56 1616394391.416571 -0.2246238746895
1616394391.518 9.51 1616394391.522313 -0.226194671016
1616394391.618 9.52 1616394391.616253 -0.2225294795875
1616394391.718 9.51 1616394391.712226 -0.203156324894
1616394391.818 9.51 1616394391.817039 -0.210486707751
1616394391.918 9.52 1616394391.921083 -0.216769893057
1616394392.018 9.5 1616394392.011076 -0.2232276112881667
1616394392.118 9.48 1616394392.120003 -0.2385865087028333
1616394392.218 9.42 1616394392.210841 -0.2368411794511667
1616394392.316 9.4 1616394392.315077 -0.2480112866618333
1616394392.418 9.42 1616394392.422455 -0.2399827721041666
1616394392.517 9.35 1616394392.512681 -0.2410299696551667
1616394392.618 9.34 1616394392.617058 -0.2434734306075
1616394392.717 9.32 1616394392.72309 -0.2647664474778333
1616394392.818 9.31 1616394392.81511 -0.2724458961851667
1616394392.918 9.279999999999999 1616394392.925299 -0.2673844413553333
1616394393.018 9.279999999999999 1616394393.019096 -0.2525491427161666
1616394393.118 9.17 1616394393.125211 -0.2549926036685
1616394393.219 9.220000000000001 1616394393.221395 -0.2457423586346666
1616394393.318 9.16 1616394393.314062 -0.2246238746895
1616394393.417 9.140000000000001 1616394393.409277 -0.2122320370026667
1616394393.518 9.109999999999999 1616394393.517048 -0.2036799236695
1616394393.618 9.06 1616394393.624049 -0.191637151833
1616394393.718 9.109999999999999 1616394393.719268 -0.1375319450313333
1616394393.818 9.1 1616394393.813134 -0.111002940406
1616394393.918 9.1 1616394393.917905 -0.0905825881615
1616394394.017 9.109999999999999 1616394394.010012 -0.08779006135883334
1616394394.117 9.109999999999999 1616394394.118102 -0.113097335508
1616394394.209 9.07 1616394394.211971 -0.147654854691
1616394394.317 9.02 1616394394.318888 -0.185353966527
1616394394.417 8.960000000000001 1616394394.410945 -0.1973967383635
1616394394.517 8.98 1616394394.516019 -0.1980948700641667
1616394394.617 8.92 1616394394.609055 -0.1953023432615
1616394394.715 8.880000000000001 1616394394.717165 -0.1928588823091667
1616394394.818 8.859999999999999 1616394394.813166 -0.1942551457105
1616394394.916 8.800000000000001 1616394394.919892 -0.1923352835336667
1616394395.016 8.789999999999999 1616394395.013238 -0.1860520982276667
1616394395.118 8.779999999999999 1616394395.121856 -0.1891936908806666
1616394395.218 8.75 1616394395.216139 -0.1699950691123333
1616394395.318 8.77 1616394395.321827 -0.1603957582281667
1616394395.417 8.74 1616394395.412935 -0.1502728485685
1616394395.517 8.68 1616394395.518624 -0.1544616387725
1616394395.618 8.68 1616394395.625331 -0.1584758960513333
1616394395.717 8.68 1616394395.713907 -0.1630137521056667
1616394395.82 8.67 1616394395.817894 -0.1532399082963334
1616394395.917 8.6 1616394395.922882 -0.1525417765956667
1616394396.017 8.58 1616394396.016027 -0.1773254519693334
1616394396.118 8.539999999999999 1616394396.124772 -0.1815142421733333
1616394396.218 8.539999999999999 1616394396.216203 -0.17802358367
1616394396.317 8.48 1616394396.324278 -0.1787217153706667
1616394396.415 8.49 1616394396.420345 -0.1794198470713333
1616394396.518 8.470000000000001 1616394396.516235 -0.147654854691
1616394396.616 8.470000000000001 1616394396.609928 -0.1389282084326667
1616394396.715 8.48 1616394396.718993 -0.106814150202
1616394396.817 8.470000000000001 1616394396.814244 -0.07208209809383334
1616394396.916 8.41 1616394396.910005 -0.1062905514265
1616394397.015 8.380000000000001 1616394397.016891 -0.1322959572763333
1616394397.117 8.35 1616394397.123951 -0.1192059878888333
1616394397.218 8.34 1616394397.217804 -0.1054178868006667
1616394397.315 8.359999999999999 1616394397.307477 -0.1139700001338333
1616394397.416 8.369999999999999 1616394397.413729 -0.1054178868006667
1616394397.518 8.279999999999999 1616394397.521033 -0.1155407964603333
1616394397.617 8.26 1616394397.61479 -0.1265363707458333
1616394397.717 8.26 1616394397.722797 -0.1213003829908333
1616394397.818 8.220000000000001 1616394397.813886 -0.1190314549636667
1616394397.917 8.17 1616394397.921894 -0.1054178868006667
1616394398.017 8.220000000000001 1616394398.013639 -0.09442231251516667
1616394398.118 8.16 1616394398.118144 -0.0811578102025
1616394398.217 8.130000000000001 1616394398.210955 -0.09180431863766668
1616394398.316 8.1 1616394398.318691 -0.0989601685695
1616394398.417 8.109999999999999 1616394398.412194 -0.09250245033833333
1616394398.516 8.130000000000001 1616394398.518712 -0.08255407360383334
1616394398.617 8.050000000000001 1616394398.624849 -0.0863937979575
1616394398.715 8.06 1616394398.716849 -0.0863937979575
1616394398.817 8.050000000000001 1616394398.809791 -0.08464846870583334
1616394398.917 7.99 1616394398.91577 -0.09407324666483333
1616394399.017 7.99 1616394399.019766 -0.1075122819026667
1616394399.116 7.94 1616394399.109756 -0.1134464013583333
1616394399.218 7.88 1616394399.221669 -0.1104793416305
1616394399.318 7.89 1616394399.313045 -0.08656833088266666
1616394399.417 7.9 1616394399.424922 -0.06108652380833333
1616394399.515 7.86 1616394399.52116 -0.04363323129166667
1616394399.617 7.84 1616394399.612488 -0.05061454829833333
1616394399.716 7.84 1616394399.7179 -0.04590215931883334
1616394399.815 7.84 1616394399.813948 -0.04188790203999999
1616394399.915 7.8 1616394399.921829 -0.040840704489
1616394400.014 7.77 1616394400.017856 -0.02181661564583334
1616394400.118 7.7 1616394400.123567 -0.0267035375505
1616394400.218 7.73 1616394400.213888 -0.02757620217633333
1616394400.317 7.71 1616394400.323633 -0.01047197551
1616394400.416 7.7 1616394400.416859 -0.01047197551
1616394400.517 7.67 1616394400.509677 -0.01274090353716667
1616394400.622 7.69 1616394400.619908 -0.03106686067966667
1616394400.718 7.73 1616394400.711655 -0.03211405823066667
1616394400.817 7.69 1616394400.816694 -0.0329867228565
1616394400.916 7.64 1616394400.922676 -0.0424115008155
1616394401.018 7.59 1616394401.012706 -0.06370451768583332
1616394401.118 7.61 1616394401.118912 -0.06981317006666667
1616394401.218 7.57 1616394401.211467 -0.06841690666533333
1616394401.317 7.59 1616394401.316713 -0.08133234312766667
1616394401.418 7.57 1616394401.420593 -0.09250245033833333
1616394401.518 7.54 1616394401.510668 -0.09913470149466666
1616394401.616 7.53 1616394401.615647 -0.1200786525146667
1616394401.718 7.51 1616394401.724856 -0.1410226035346667
1616394401.817 7.51 1616394401.819895 -0.1600466923778333
1616394401.914 7.45 1616394401.910541 -0.1577777643506666
1616394402.016 7.47 1616394402.018982 -0.1364847474803333
1616394402.115 7.43 1616394402.114889 -0.1275835682968333
1616394402.216 7.43 1616394402.208865 -0.1469567229903334
1616394402.316 7.45 1616394402.318024 -0.1684242727858333
1616394402.415 7.41 1616394402.412904 -0.1930334152343333
1616394402.514 7.4 1616394402.507867 -0.1897172896561667
1616394402.616 7.44 1616394402.616889 -0.1572541655751667
1616394402.719 7.4 1616394402.712897 -0.1295034304736667
1616394402.817 7.37 1616394402.824671 -0.1209513171405
1616394402.917 7.37 1616394402.918686 -0.1097812099298333
1616394403.018 7.37 1616394403.025751 -0.08866272598466668
1616394403.118 7.39 1616394403.12166 -0.05218534462483333
1616394403.215 7.36 1616394403.216641 0.0047123889795
1616394403.317 7.34 1616394403.323649 0.054454272652
1616394403.416 7.36 1616394403.413517 0.0790634151005
1616394403.517 7.38 1616394403.518569 0.1144935989093333
1616394403.617 7.33 1616394403.623474 0.1483529863916667
1616394403.717 7.32 1616394403.713572 0.1815142421733333
1616394403.817 7.33 1616394403.818528 0.2192133540093333
1616394403.914 7.4 1616394403.908543 0.2656391121036667
1616394404.017 7.34 1616394404.015463 0.2967059727833333
1616394404.117 7.34 1616394404.120475 0.30368728979
1616394404.217 7.38 1616394404.211511 0.3097959421708333
1616394404.315 7.38 1616394404.316652 0.3274237676126667
1616394404.417 7.39 1616394404.421721 0.3481931857075
1616394404.517 7.35 1616394404.511481 0.3659955440745
1616394404.618 7.39 1616394404.616407 0.3834488365911667
1616394404.718 7.4 1616394404.721483 0.4003785303323333
1616394404.817 7.42 1616394404.812392 0.4099778412165
1616394404.917 7.41 1616394404.917411 0.4560545334605001
1616394405.018 7.44 1616394405.02231 0.4996877647521667
1616394405.117 7.39 1616394405.115668 0.5447172594451667
1616394405.217 7.44 1616394405.223811 0.6014404601243333
1616394405.318 7.38 1616394405.317382 0.6312855903278334
1616394405.418 7.46 1616394405.410651 0.672300827742
1616394405.517 7.48 1616394405.519546 0.6857398629798334
1616394405.617 7.43 1616394405.614694 0.7599163561756667
1616394405.717 7.35 1616394405.710764 0.7113962029793333
1616394405.817 7.4 1616394405.817402 0.6108652380833334
1616394405.917 7.37 1616394405.924767 0.6267477342734999
1616394406.017 7.34 1616394406.020673 0.6501351462458334
1616394406.117 7.27 1616394406.110412 0.6508332779465
1616394406.217 7.23 1616394406.216369 0.6428047633888333
1616394406.317 7.14 1616394406.309808 0.6279694647496666
1616394406.418 7.07 1616394406.418335 0.6171484233893333
1616394406.517 7.1 1616394406.51268 0.6040584540018333
1616394406.617 7.02 1616394406.622658 0.6110397710084999
1616394406.715 7 1616394406.71856 0.671253630191
1616394406.817 7.01 1616394406.811503 0.7136651310065
1616394406.917 7.06 1616394406.920459 0.7593927574001667
1616394407.017 7.04 1616394407.011437 0.7817329718215
1616394407.118 7.07 1616394407.118505 0.8051203837938333
1616394407.215 7.02 1616394407.210529 0.8162904910045
1616394407.317 7.06 1616394407.315354 0.8213519458343332
1616394407.417 7.11 1616394407.421123 0.8223991433853334
1616394407.517 7.07 1616394407.511092 0.8223991433853334
1616394407.614 7.07 1616394407.616061 0.8225736763104999
1616394407.717 7.08 1616394407.72103 0.8225736763104999
1616394407.809 7.09 1616394407.811087 0.8225736763104999
1616394407.917 7.04 1616394407.916401 0.8225736763104999
1616394408.02 7.09 1616394408.021115 0.8225736763104999
1616394408.116 7.08 1616394408.111036 0.8225736763104999
1616394408.218 7.06 1616394408.218255 0.8225736763104999
1616394408.315 7.02 1616394408.318248 0.8084365093720001
1616394408.417 7.03 1616394408.415365 0.745604656312
1616394408.515 6.98 1616394408.510307 0.7459537221623334
1616394408.618 6.94 1616394408.615526 0.7915068156308334
1616394408.717 6.88 1616394408.711639 0.8138470300521667
1616394408.817 6.87 1616394408.820225 0.8051203837938333
1616394408.917 6.8 1616394408.915309 0.8059930484196667
1616394409.017 6.81 1616394409.024427 0.813672497127
1616394409.115 6.82 1616394409.114948 0.8087855752223333
1616394409.217 6.81 1616394409.221199 0.8405505676026667
1616394409.315 6.79 1616394409.31303 0.8501498784868334
1616394409.416 6.81 1616394409.417295 0.888023523248
1616394409.516 6.8 1616394409.522233 0.9079202767169999
1616394409.618 6.75 1616394409.612195 0.9173450546759999
1616394409.72 6.77 1616394409.719292 0.9325294191654999
1616394409.819 6.77 1616394409.823991 0.9407324666483334
1616394409.919 6.83 1616394409.913864 0.9426523288251667
1616394410.015 6.83 1616394410.018173 0.945619388553
1616394410.117 6.77 1616394410.124052 0.9478883165801667
1616394410.218 6.84 1616394410.214417 0.9494591129066666
1616394410.315 6.81 1616394410.321018 0.958185759165
1616394410.417 6.71 1616394410.410912 0.9578366933146667
1616394410.519 6.73 1616394410.516828 0.9599310884166665
1616394410.62 6.75 1616394410.620957 0.9253735692336665
1616394410.721 6.71 1616394410.72602 0.9302604911383332
1616394410.815 6.68 1616394410.815237 0.9482373824304999
1616394411.006 6.59 1616394411.011971 0.9557422982126668
1616394411.118 6.65 1616394411.118871 0.9791297101849999
1616394411.215 6.51 1616394411.21247 0.9964084697765001
1616394411.315 6.54 1616394411.308699 1.028347995082
1616394411.415 6.5 1616394411.415059 1.060985652088167
1616394411.518 6.49 1616394411.522466 1.063603645965667
1616394411.617 6.57 1616394411.61434 1.095194105420833
1616394411.717 6.48 1616394411.724003 1.1011282248765
1616394411.822 6.54 1616394411.82227 1.086118393312167
1616394411.923 6.48 1616394411.922236 1.0927506444685
1616394412.018 6.44 1616394412.012099 1.097288500522833
1616394412.217 6.39 1616394412.217086 1.061858316714
1616394412.317 6.29 1616394412.310671 1.070235897122
1616394412.517 6.26 1616394412.512141 1.069537765421333
1616394412.618 6.27 1616394412.618088 1.077566279979
1616394412.718 6.22 1616394412.711258 1.091005315216833
1616394412.817 6.15 1616394412.818911 1.095717704196334
1616394412.919 6.16 1616394412.924165 1.0770426812035
1616394413.106 6.08 1616394413.105932 1.0749482861015
1616394413.219 6.07 1616394413.214267 1.0571459277345
1616394413.316 6.03 1616394413.316131 1.027475330456167
1616394413.416 5.99 1616394413.422114 1.0236356061025
1616394413.519 5.95 1616394413.526057 1.0320131865105
1616394413.616 5.94 1616394413.616889 1.035329312088667
1616394413.717 5.89 1616394413.722868 1.051037275353667
1616394413.818 5.83 1616394413.813071 1.040565299843667
1616394413.916 5.81 1616394413.918927 1.023461073177333
1616394414.015 5.83 1616394414.008872 1.010371103789833
1616394414.117 5.76 1616394414.113032 1.006356846511
1616394414.215 5.7 1616394414.221345 1.0257300012045
1616394414.319 5.64 1616394414.317541 1.053829802156333
1616394414.415 5.58 1616394414.412217 1.084023998210167
1616394414.608 5.49 1616394414.60498 1.119279649093833
1616394414.719 5.53 1616394414.712032 1.120850445420333
1616394414.818 5.42 1616394414.817055 1.123992038073333
1616394414.919 5.47 1616394414.923148 1.099906494400333
1616394415.015 5.38 1616394415.012938 1.089783584740667
1616394415.118 5.38 1616394415.117996 1.071632160523333
1616394415.218 5.31 1616394415.212173 1.072330292224
1616394415.315 5.28 1616394415.320203 1.074250154400833
1616394415.42 5.36 1616394415.42704 1.060811119163
1616394415.515 5.33 1616394415.516944 1.0382963718165
1616394415.614 5.29 1616394415.608943 1.0047860501845
1616394415.718 5.27 1616394415.715102 0.9505063104576666
1616394415.819 5.17 1616394415.825175 0.9187413180773333
1616394415.916 5.2 1616394415.91802 0.8147196946780001
1616394416.015 5.07 1616394416.013169 0.7679448707333333
1616394416.116 5.1 1616394416.109109 0.7476990514139999
1616394416.215 5.09 1616394416.213877 0.7234389748158333
1616394416.309 5.06 1616394416.307351 0.7106980712786667
1616394416.416 5.1 1616394416.418013 0.7271041662443333
1616394416.514 5.12 1616394416.509629 0.7913322827056666
1616394416.617 5.07 1616394416.613909 0.8421213639291667
1616394416.714 5.14 1616394416.719793 0.8799950086903333
1616394416.814 5.12 1616394416.810088 0.9021606901865
1616394416.915 5.16 1616394416.916997 0.9279915631111667
1616394417.014 5.14 1616394417.006962 0.9482373824304999
1616394417.115 5.19 1616394417.111985 0.9822713028379999
1616394417.215 5.1 1616394417.210286 1.008625774538167
1616394417.317 5.2 1616394417.316105 1.042136096170167
1616394417.416 5.16 1616394417.408983 1.080707872632
1616394417.516 5.11 1616394417.526266 1.138303737937
1616394417.622 5.08 1616394417.615938 1.169370598616667
1616394417.717 5.12 1616394417.720904 1.198692130044667
1616394417.817 5.12 1616394417.81092 1.224348470044167
1616394417.916 5.09 1616394417.915896 1.256986127050333
1616394418.018 5.1 1616394418.020794 1.2801990060975
1616394418.117 5.07 1616394418.110796 1.304459082695667
1616394418.216 5.12 1616394418.217134 1.324530369089833
1616394418.315 5.12 1616394418.32091 1.308298807049333
1616394418.416 5.11 1616394418.412055 1.295034304736667
1616394418.516 5.11 1616394418.516551 1.2875293889545
1616394418.617 5.1 1616394418.62091 1.277755545145167
1616394418.718 5.09 1616394418.710881 1.248608546642333
1616394418.817 5.08 1616394418.815991 1.202182788548
1616394418.915 5.03 1616394418.908427 1.164134610861667
1616394419.017 5.02 1616394419.017284 1.167276203514667
1616394419.116 5.03 1616394419.112156 1.167625269365
1616394419.216 5.04 1616394419.220691 1.120152313719667
1616394419.316 4.99 1616394419.309749 1.070061364196833
1616394419.418 4.96 1616394419.414732 1.0047860501845
1616394419.514 4.94 1616394419.507761 0.9316567545396667
1616394419.614 4.9 1616394419.613823 0.8674286380783334
1616394419.714 4.94 1616394419.720556 0.8422958968543334
1616394419.814 4.84 1616394419.810529 0.8333947176708333
1616394419.916 4.81 1616394419.916681 0.8489281480106666
1616394420.016 4.81 1616394420.021808 0.9234537070568333
1616394420.115 4.8 1616394420.112448 0.9461429873285001
1616394420.216 4.81 1616394420.217658 0.9798278418856666
1616394420.317 4.87 1616394420.32168 1.010720169640167
1616394420.414 4.85 1616394420.412614 1.039169036442333
1616394420.516 4.87 1616394420.520412 1.0812314714075
1616394420.614 4.88 1616394420.606702 1.130275223379333
1616394420.713 4.91 1616394420.713806 1.149648378072833
1616394420.814 4.88 1616394420.818726 1.1618656828345
1616394420.915 4.86 1616394420.907739 1.168672466916
1616394421.014 4.84 1616394421.013107 1.170941394943167
1616394421.114 4.84 1616394421.118523 1.140223600113833
1616394421.218 4.84 1616394421.226252 1.131322420930333
1616394421.314 4.84 1616394421.313346 1.1325441514065
1616394421.417 4.83 1616394421.418444 1.125737367325
1616394421.515 4.76 1616394421.508325 1.105142482155333
1616394421.614 4.8 1616394421.61484 1.064650843516667
1616394421.714 4.73 1616394421.708066 1.043357826646333
1616394421.814 4.72 1616394421.812509 0.9894271527698333
1616394421.914 4.64 1616394421.918715 0.9438740593013334
1616394422.022 4.6 1616394422.025857 0.889070720799
1616394422.115 4.53 1616394422.11569 0.8508480101875
1616394422.217 4.54 1616394422.210795 0.8395033700516666
1616394422.314 4.49 1616394422.319738 0.8585274588948333
1616394422.414 4.45 1616394422.414689 0.8337437835211666
1616394422.515 4.46 1616394422.508859 0.8403760346775
1616394422.614 4.43 1616394422.618582 0.8311257896436667
1616394422.713 4.45 1616394422.709388 0.8281587299158334
1616394422.815 4.43 1616394422.818243 0.835663645698
1616394422.915 4.39 1616394422.920802 0.8215264787595
1616394423.014 4.32 1616394423.015961 0.8066911801203334
1616394423.118 4.23 1616394423.125658 0.821002879984
1616394423.214 4.21 1616394423.218892 0.7768460499168334
1616394423.318 4.18 1616394423.310908 0.7689920682843334
1616394423.415 4.18 1616394423.417731 0.7925540131818333
1616394423.516 4.19 1616394423.512897 0.8068657130455
1616394423.619 4.18 1616394423.618655 0.8223991433853334
1616394423.715 4.22 1616394423.713115 0.8381071066503334
1616394423.814 4.21 1616394423.816573 0.8829620684181667
1616394423.914 4.2 1616394423.907701 0.9096656059686666
1616394424.014 4.21 1616394424.011601 0.9166469229753333
1616394424.115 4.17 1616394424.117724 0.9379399398456666
1616394424.215 4.21 1616394424.221568 0.9457939214781667
1616394424.316 4.25 1616394424.311505 0.961327351818
1616394424.414 4.23 1616394424.416929 0.9782570455591667
1616394424.518 4.22 1616394424.522538 0.9899507515453333
1616394424.614 4.18 1616394424.613152 0.9983283319533334
1616394424.714 4.26 1616394424.710341 0.9990264636540001
1616394424.814 4.19 1616394424.80791 0.9990264636540001
1616394424.917 4.18 1616394424.913014 0.9992009965791666
1616394425.015 4.21 1616394425.017982 0.9992009965791666
1616394425.115 4.28 1616394425.108019 0.9992009965791666
1616394425.214 4.16 1616394425.212446 0.9988519307288334
1616394425.319 4.19 1616394425.317459 0.9377654069205
1616394425.415 4.16 1616394425.422548 0.9044296182136667
1616394425.515 4.1 1616394425.513203 0.8937831097785001
1616394425.615 4.16 1616394425.618588 0.89011791835
1616394425.714 4.07 1616394425.708301 0.8887216549486667
1616394425.818 4.07 1616394425.813731 0.8812167391665
1616394425.914 4.05 1616394425.919256 0.8751080867856667
1616394426.014 3.97 1616394426.008457 0.8693485002551666
1616394426.115 3.96 1616394426.116724 0.8847073976698334
1616394426.221 4 1616394426.225355 0.8946557744043333
1616394426.314 3.98 1616394426.31508 0.895353906105
1616394426.416 3.94 1616394426.419407 0.8738863563095001
1616394426.516 3.9 1616394426.50943 0.8464846870583332
1616394426.615 3.92 1616394426.618412 0.7986626655626667
1616394426.717 3.95 1616394426.710301 0.8080874435216667
1616394426.815 3.95 1616394426.815291 0.8606218539968333
1616394426.914 3.95 1616394426.920164 0.8854055293705
1616394427.018 3.93 1616394427.025341 0.975988117532
1616394427.117 3.93 1616394427.11439 1.003564319708333
1616394427.218 3.97 1616394427.220148 1.030616923109167
1616394427.313 4.03 1616394427.310292 1.044754090047667
1616394427.418 4.01 1616394427.415448 1.067268837394167
1616394427.516 3.98 1616394427.519441 1.091179848142
1616394427.614 4 1616394427.609488 1.1157889905905
1616394427.713 3.98 1616394427.716417 1.1524409048755
1616394427.817 4.03 1616394427.824184 1.186649358208167
1616394427.913 3.98 1616394427.913291 1.211956632357333
1616394428.014 4.05 1616394428.019355 1.224348470044167
1616394428.118 4 1616394428.123361 1.229758990724333
1616394428.214 4.01 1616394428.216395 1.189441885010833
1616394428.314 3.94 1616394428.306396 1.1063642126315
1616394428.417 3.98 1616394428.41229 1.039867168143
1616394428.515 3.95 1616394428.51836 0.9801769077360001
1616394428.616 3.93 1616394428.622367 0.888023523248
1616394428.716 3.86 1616394428.713405 0.825191670188
1616394428.808 3.86 1616394428.806566 0.8007570606646667
1616394428.916 3.83 1616394428.912452 0.6319837220285
1616394429.014 3.8 1616394429.006425 0.5312782242073334
1616394429.114 3.79 1616394429.115304 0.4612905212155
1616394429.215 3.82 1616394429.208288 0.3953170755025
1616394429.315 3.86 1616394429.313054 0.3300417614901667
1616394429.414 3.86 1616394429.417262 0.25132741224
1616394429.515 3.8 1616394429.507358 0.1616174887043333
1616394429.614 3.79 1616394429.612227 0.08936085768533333
1616394429.715 3.84 1616394429.717384 0.02967059727833333
1616394429.815 3.72 1616394429.812393 0.08342673822966666
1616394429.914 3.79 1616394429.918414 0.1619665545546667
1616394430.014 3.79 1616394430.008324 0.1820378409488334
1616394430.113 3.78 1616394430.113389 0.224100275914
1616394430.215 3.75 1616394430.219087 0.247138622036
1616394430.316 3.79 1616394430.323283 0.2654645791785
1616394430.413 3.72 1616394430.415116 0.2912954521031667
1616394430.514 3.73 1616394430.519315 0.3310889590411666
1616394430.615 3.77 1616394430.609244 0.3659955440745
1616394430.717 3.74 1616394430.717608 0.4113741046178334
1616394430.814 3.79 1616394430.820157 0.4469788213518333
1616394430.915 3.79 1616394430.910203 0.4665265089705
1616394431.015 3.79 1616394431.014186 0.4878195258408333
1616394431.116 3.79 1616394431.120033 0.5359906131868333
1616394431.215 3.82 1616394431.209296 0.5731661262473333
1616394431.314 3.82 1616394431.314716 0.609468974682
1616394431.416 3.84 1616394431.419914 0.6452482243411667
1616394431.519 3.8 1616394431.525159 0.6883578568573333
1616394431.616 3.8 1616394431.614275 0.7372270759040001
1616394431.715 3.85 1616394431.719937 0.7599163561756667
1616394431.818 3.85 1616394431.824723 0.7705628646108333
1616394431.915 3.83 1616394431.914198 0.7799876425698333
1616394432.014 3.87 1616394432.020121 0.7995353301885
1616394432.116 3.87 1616394432.110023 0.8351400469225
1616394432.214 3.95 1616394432.214165 0.8998917621593333
1616394432.314 3.96 1616394432.319168 0.9719738602531666
1616394432.417 3.97 1616394432.409133 1.013338163517667
1616394432.516 3.94 1616394432.514157 1.070061364196833
1616394432.618 4 1616394432.619086 1.098859296849333
1616394432.714 3.96 1616394432.710045 1.137431073311167
1616394432.815 3.97 1616394432.81434 1.200786525146667
1616394432.916 3.93 1616394432.920973 1.240754565009833
1616394433.015 3.97 1616394433.010952 1.272170491539833
1616394433.115 3.96 1616394433.115924 1.304633615620833
1616394433.215 3.93 1616394433.221029 1.323657704464
1616394433.319 4.01 1616394433.325153 1.337096739701833
1616394433.417 3.95 1616394433.417073 1.309346004600333
1616394433.515 3.92 1616394433.521988 1.253320935621833
1616394433.618 3.89 1616394433.611924 1.194503339840667
1616394433.714 3.96 1616394433.717033 1.181064304602833
1616394433.813 3.79 1616394433.806097 1.199739327595667
1616394433.915 3.82 1616394433.91894 1.242325361336333
1616394434.014 3.75 1616394434.008238 1.2435470918125
1616394434.114 3.72 1616394434.11613 1.242150828411167
1616394434.217 3.7 1616394434.221937 1.236565774805833
1616394434.315 3.73 1616394434.311045 1.2246975358945
1616394434.414 3.66 1616394434.416916 1.206720644602333
1616394434.517 3.61 1616394434.523199 1.196597734942667
1616394434.617 3.59 1616394434.616316 1.155058898753
1616394434.717 3.58 1616394434.723054 1.135511211134333
1616394434.813 3.53 1616394434.813029 1.122421241746833
1616394434.917 3.54 1616394434.918908 1.1126473979375
1616394435.016 3.46 1616394435.008849 1.1063642126315
1616394435.118 3.43 1616394435.118253 1.135511211134333
1616394435.213 3.34 1616394435.210184 1.142317995215833
1616394435.317 3.36 1616394435.3181 1.134987612358833
1616394435.413 3.25 1616394435.409301 1.129228025828333
1616394435.517 3.24 1616394435.517224 1.153662635351667
1616394435.615 3.24 1616394435.608079 1.153837168276833
1616394435.714 3.2 1616394435.720143 1.1482521146715
1616394435.815 3.07 1616394435.81002 1.134464013583333
1616394435.918 3.02 1616394435.921348 1.088736387189667
1616394436.018 2.97 1616394436.015192 1.063080047190167
1616394436.118 2.95 1616394436.121049 1.059414855761667
1616394436.219 2.98 1616394436.212088 1.016828822021
1616394436.318 2.96 1616394436.317891 0.9967575356268333
1616394436.419 2.88 1616394436.42417 0.9768607821578332
1616394436.518 2.88 1616394436.519236 0.9344492813423333
1616394436.609 2.84 1616394436.612028 0.9023352231116667
1616394436.718 2.79 1616394436.721733 0.86917396733
1616394437.108 2.68 1616394437.103952 0.8257152689635
1616394437.22 2.7 1616394437.227028 0.8206538141336667
1616394437.317 2.71 1616394437.320917 0.8007570606646667
1616394437.413 2.65 1616394437.412909 0.7883652229778334
1616394437.515 2.62 1616394437.507752 0.7506661111418333
1616394437.614 2.6 1616394437.613971 0.7019714250203333
1616394437.715 2.63 1616394437.718934 0.6504842120961666
1616394437.813 2.57 1616394437.809751 0.6089453759065
1616394437.914 2.51 1616394437.914844 0.5698500006691667
1616394438.019 2.55 1616394438.02305 0.5167919914185
1616394438.115 2.5 1616394438.117113 0.4457570908756667
1616394438.221 2.49 1616394438.227072 0.4270820678828334
1616394438.314 2.5 1616394438.319117 0.410501439992
1616394438.415 2.49 1616394438.408807 0.3775147171355
1616394438.516 2.45 1616394438.513822 0.3405137370001667
1616394438.617 2.42 1616394438.619743 0.3059562178171666
1616394438.715 2.47 1616394438.708838 0.2811725424435
1616394438.815 2.39 1616394438.816011 0.2474876878863333
1616394438.918 2.42 1616394438.919772 0.2106612406761667
1616394439.016 2.36 1616394439.015016 0.1743583922415
1616394439.216 2.37 1616394439.21077 0.1048942880251667
1616394439.316 2.39 1616394439.317088 0.07243116394416667
1616394439.416 2.37 1616394439.424171 0.049218284897
1616394439.518 2.38 1616394439.513839 0.0204203522445
1616394439.615 2.28 1616394439.620961 0.009599310884166667
1616394439.718 2.32 1616394439.712801 0.05427973972683333
1616394439.819 2.32 1616394439.817777 0.1221730476166667
1616394439.919 2.32 1616394439.922873 0.16755160816
1616394440.018 2.28 1616394440.012736 0.1818633080236667
1616394440.119 2.32 1616394440.117743 0.2094395102
1616394440.219 2.32 1616394440.224983 0.2394591733286667
1616394440.415 2.3 1616394440.410883 0.3108431397218333
1616394440.52 2.31 1616394440.516813 0.412595835094
1616394440.618 2.27 1616394440.610123 0.4635594492426666
1616394440.719 2.33 1616394440.716788 0.486946861215
1616394440.814 2.28 1616394440.806903 0.5153957280171666
1616394440.915 2.34 1616394440.911749 0.5492551154995
1616394441.222 2.33 1616394441.226758 0.6668903070618334
1616394441.318 2.3 1616394441.31676 0.696386371415
1616394441.419 2.34 1616394441.421752 0.7220427114145
1616394441.52 2.3 1616394441.526755 0.7503170452915
1616394441.617 2.33 1616394441.616742 0.7747516548148333
1616394441.817 2.32 1616394441.811723 0.8176867544058333
1616394441.921 2.31 1616394441.916746 0.859749189371
1616394442.217 2.36 1616394442.217507 0.9353219459681666
1616394442.32 2.38 1616394442.322509 0.957138561614
1616394442.517 2.4 1616394442.522267 1.033234916986667
1616394442.62 2.37 1616394442.622504 1.074599220251167
1616394442.718 2.44 1616394442.712602 1.118406984468
1616394442.818 2.38 1616394442.817801 1.174781119296833
1616394442.919 2.37 1616394442.922757 1.209338638479833
